sitio;arquivo_de_som;data;horario;temp;umid;veg
Qua29;20200129_075500.WAV;29/01/2020;07:55:00;22.4;92.4;2500
Qua29;20200129_091000.WAV;29/01/2020;09:10:00;22.4;92.4;2500
Qua29;20200129_092500.WAV;29/01/2020;09:25:00;22.2;92.8;2500
Qua29;20200129_124000.WAV;29/01/2020;12:40:00;22.2;92.8;2500
Qua29;20200201_081000.WAV;01/02/2020;08:10:00;24.1;92.8;2500
Qua29;20200129_094000.WAV;29/01/2020;09:40:00;21.9;92.9;2500
Qua29;20200131_075500.WAV;31/01/2020;07:55:00;25;93.3;2500
Qua29;20200129_081000.WAV;29/01/2020;08:10:00;22;93.5;2500
Qua29;20200129_122500.WAV;29/01/2020;12:25:00;21.7;93.7;2500
Qua29;20200129_085500.WAV;29/01/2020;08:55:00;22.6;93.7;2500
Qua29;20200129_095500.WAV;29/01/2020;09:55:00;21.3;93.8;2500
Qua29;20200129_084000.WAV;29/01/2020;08:40:00;22.2;94;2500
Qua29;20200129_082500.WAV;29/01/2020;08:25:00;21.9;94.2;2500
Qua29;20200130_092500.WAV;30/01/2020;09:25:00;24.8;94.2;2500
Qua29;20200129_101000.WAV;29/01/2020;10:10:00;21;94.6;2500
Qua29;20200129_072500.WAV;29/01/2020;07:25:00;22.6;94.8;2500
Qua29;20200129_121000.WAV;29/01/2020;12:10:00;21.7;94.9;2500
Qua29;20200129_102500.WAV;29/01/2020;10:25:00;20.7;95.2;2500
Qua29;20200130_062500.WAV;30/01/2020;06:25:00;21.3;95.3;2500
Qua29;20200130_085500.WAV;30/01/2020;08:55:00;23.3;95.4;2500
Qua29;20200130_091000.WAV;30/01/2020;09:10:00;23.4;95.4;2500
Qua29;20200129_115500.WAV;29/01/2020;11:55:00;21.1;95.6;2500
Qua29;20200130_061000.WAV;30/01/2020;06:10:00;21.2;95.8;2500
Qua29;20200129_114000.WAV;29/01/2020;11:40:00;20.7;95.9;2500
Qua29;20200129_061000.WAV;29/01/2020;06:10:00;21.8;96.1;2500
Qua29;20200129_065500.WAV;29/01/2020;06:55:00;22.1;96.4;2500
Qua29;20200129_071000.WAV;29/01/2020;07:10:00;22.4;96.4;2500
Qua29;20200129_104000.WAV;29/01/2020;10:40:00;20.3;96.5;2500
Qua29;20200129_064000.WAV;29/01/2020;06:40:00;21.9;96.6;2500
Qua29;20200129_062500.WAV;29/01/2020;06:25:00;21.8;96.7;2500
Qua29;20200130_082500.WAV;30/01/2020;08:25:00;23.3;96.7;2500
Qua29;20200131_074000.WAV;31/01/2020;07:40:00;23.9;96.9;2500
Qua29;20200130_084000.WAV;30/01/2020;08:40:00;24.4;96.9;2500
Qua29;20200129_105500.WAV;29/01/2020;10:55:00;20.2;97;2500
Qua29;20200130_081000.WAV;30/01/2020;08:10:00;22.8;97;2500
Qua29;20200129_112500.WAV;29/01/2020;11:25:00;20.6;97.1;2500
Qua29;20200129_111000.WAV;29/01/2020;11:10:00;20.4;97.4;2500
Qua29;20200130_075500.WAV;30/01/2020;07:55:00;23;97.6;2500
Qua29;20200130_074000.WAV;30/01/2020;07:40:00;22.5;97.9;2500
Qua29;20200130_072500.WAV;30/01/2020;07:25:00;22.6;98;2500
Qua29;20200130_071000.WAV;30/01/2020;07:10:00;22.7;98.2;2500
Qua29;20200130_064000.WAV;30/01/2020;06:40:00;23.5;98.3;2500
Qua29;20200130_065500.WAV;30/01/2020;06:55:00;22.8;98.5;2500
Qua29;20200131_061000.WAV;31/01/2020;06:10:00;14.3;98.6;2500
Qua29;20200201_075500.WAV;01/02/2020;07:55:00;22.4;98.6;2500
Qua29;20200131_062500.WAV;31/01/2020;06:25:00;14.5;98.8;2500
Qua29;20200201_061000.WAV;01/02/2020;06:10:00;13.7;99;2500
Qua29;20200131_064000.WAV;31/01/2020;06:40:00;16.6;99.3;2500
Qua29;20200131_071000.WAV;31/01/2020;07:10:00;18.6;99.3;2500
Qua29;20200131_072500.WAV;31/01/2020;07:25:00;21.4;99.3;2500
Qua29;20200201_062500.WAV;01/02/2020;06:25:00;14;99.4;2500
Qua29;20200131_065500.WAV;31/01/2020;06:55:00;18.9;99.4;2500
Qua29;20200201_074000.WAV;01/02/2020;07:40:00;21.8;99.6;2500
Qua29;20200201_064000.WAV;01/02/2020;06:40:00;14.8;99.7;2500
Qua29;20200201_065500.WAV;01/02/2020;06:55:00;16.2;99.8;2500
Qua29;20200201_071000.WAV;01/02/2020;07:10:00;19;99.9;2500
Qua29;20200201_072500.WAV;01/02/2020;07:25:00;20.8;99.9;2500
Qua30;20200201_145500.WAV;01/02/2020;14:55:00;34.8;35.9;0
Qua30;20200201_132500.WAV;01/02/2020;13:25:00;34;36.6;0
Qua30;20200128_152500.WAV;28/01/2020;15:25:00;35.4;36.6;0
Qua30;20200201_142500.WAV;01/02/2020;14:25:00;34.6;37.2;0
Qua30;20200131_132500.WAV;31/01/2020;13:25:00;34.4;38.4;0
Qua30;20200201_125500.WAV;01/02/2020;12:55:00;34.6;39.1;0
Qua30;20200128_154000.WAV;28/01/2020;15:40:00;35.8;39.2;0
Qua30;20200201_135500.WAV;01/02/2020;13:55:00;34.4;39.3;0
Qua30;20200128_151000.WAV;28/01/2020;15:10:00;35.4;39.3;0
Qua30;20200131_121000.WAV;31/01/2020;12:10:00;35.8;39.3;0
Qua30;20200201_141000.WAV;01/02/2020;14:10:00;34.3;39.7;0
Qua30;20200131_151000.WAV;31/01/2020;15:10:00;34.6;39.7;0
Qua30;20200201_134000.WAV;01/02/2020;13:40:00;34.2;40.4;0
Qua30;20200201_131000.WAV;01/02/2020;13:10:00;34.9;40.6;0
Qua30;20200201_151000.WAV;01/02/2020;15:10:00;33.4;41.2;0
Qua30;20200201_121000.WAV;01/02/2020;12:10:00;33.5;41.2;0
Qua30;20200131_115500.WAV;31/01/2020;11:55:00;35.2;41.4;0
Qua30;20200128_155500.WAV;28/01/2020;15:55:00;35.3;41.5;0
Qua30;20200131_152500.WAV;31/01/2020;15:25:00;36.2;41.5;0
Qua30;20200128_175500.WAV;28/01/2020;17:55:00;34.5;41.6;0
Qua30;20200201_122500.WAV;01/02/2020;12:25:00;33.7;42;0
Qua30;20200131_124000.WAV;31/01/2020;12:40:00;34.8;42;0
Qua30;20200131_131000.WAV;31/01/2020;13:10:00;32.7;42.1;0
Qua30;20200201_144000.WAV;01/02/2020;14:40:00;34.7;42.1;0
Qua30;20200131_154000.WAV;31/01/2020;15:40:00;35.2;42.1;0
Qua30;20200128_162500.WAV;28/01/2020;16:25:00;33.4;42.4;0
Qua30;20200131_144000.WAV;31/01/2020;14:40:00;34.1;42.8;0
Qua30;20200131_161000.WAV;31/01/2020;16:10:00;33.1;42.9;0
Qua30;20200131_164000.WAV;31/01/2020;16:40:00;33.5;42.9;0
Qua30;20200128_174000.WAV;28/01/2020;17:40:00;34.3;43.2;0
Qua30;20200128_141000.WAV;28/01/2020;14:10:00;34.8;43.2;0
Qua30;20200131_145500.WAV;31/01/2020;14:55:00;36.2;43.2;0
Qua30;20200201_124000.WAV;01/02/2020;12:40:00;34.3;43.3;0
Qua30;20200128_182500.WAV;28/01/2020;18:25:00;33.2;43.6;0
Qua30;20200128_161000.WAV;28/01/2020;16:10:00;34.6;43.6;0
Qua30;20200201_152500.WAV;01/02/2020;15:25:00;32.6;43.8;0
Qua30;20200131_155500.WAV;31/01/2020;15:55:00;34.1;44.5;0
Qua30;20200128_145500.WAV;28/01/2020;14:55:00;33;44.6;0
Qua30;20200131_125500.WAV;31/01/2020;12:55:00;33;44.9;0
Qua30;20200201_155500.WAV;01/02/2020;15:55:00;32;45.2;0
Qua30;20200128_172500.WAV;28/01/2020;17:25:00;32.9;45.3;0
Qua30;20200128_134000.WAV;28/01/2020;13:40:00;34.9;45.4;0
Qua30;20200201_162500.WAV;01/02/2020;16:25:00;31.9;45.5;0
Qua30;20200128_181000.WAV;28/01/2020;18:10:00;33.7;45.5;0
Qua30;20200131_165500.WAV;31/01/2020;16:55:00;32.8;45.6;0
Qua30;20200128_135500.WAV;28/01/2020;13:55:00;34.6;45.7;0
Qua30;20200201_154000.WAV;01/02/2020;15:40:00;32.1;45.8;0
Qua30;20200128_184000.WAV;28/01/2020;18:40:00;32.7;45.8;0
Qua30;20200201_175500.WAV;01/02/2020;17:55:00;32.3;46;0
Qua30;20200128_124000.WAV;28/01/2020;12:40:00;33.8;46;0
Qua30;20200201_161000.WAV;01/02/2020;16:10:00;31.9;46.1;0
Qua30;20200201_164000.WAV;01/02/2020;16:40:00;32.1;46.1;0
Qua30;20200201_181000.WAV;01/02/2020;18:10:00;32.4;46.1;0
Qua30;20200131_122500.WAV;31/01/2020;12:25:00;34.3;46.1;0
Qua30;20200128_164000.WAV;28/01/2020;16:40:00;32.8;46.2;0
Qua30;20200128_144000.WAV;28/01/2020;14:40:00;34.4;46.4;0
Qua30;20200128_142500.WAV;28/01/2020;14:25:00;33;46.5;0
Qua30;20200131_162500.WAV;31/01/2020;16:25:00;33.7;46.5;0
Qua30;20200128_171000.WAV;28/01/2020;17:10:00;33.8;46.9;0
Qua30;20200131_135500.WAV;31/01/2020;13:55:00;33;47;0
Qua30;20200129_154000.WAV;29/01/2020;15:40:00;31.5;47.1;0
Qua30;20200131_142500.WAV;31/01/2020;14:25:00;33.3;47.1;0
Qua30;20200201_174000.WAV;01/02/2020;17:40:00;32.2;47.2;0
Qua30;20200131_114000.WAV;31/01/2020;11:40:00;33.1;47.2;0
Qua30;20200201_165500.WAV;01/02/2020;16:55:00;32;47.3;0
Qua30;20200131_134000.WAV;31/01/2020;13:40:00;33.1;47.3;0
Qua30;20200129_155500.WAV;29/01/2020;15:55:00;32.7;47.5;0
Qua30;20200201_172500.WAV;01/02/2020;17:25:00;32.1;47.7;0
Qua30;20200201_171000.WAV;01/02/2020;17:10:00;32;47.9;0
Qua30;20200129_164000.WAV;29/01/2020;16:40:00;32.2;47.9;0
Qua30;20200128_131000.WAV;28/01/2020;13:10:00;33.6;47.9;0
Qua30;20200129_161000.WAV;29/01/2020;16:10:00;32.9;48.2;0
Qua30;20200131_172500.WAV;31/01/2020;17:25:00;31.5;48.4;0
Qua30;20200128_185500.WAV;28/01/2020;18:55:00;32;48.4;0
Qua30;20200129_171000.WAV;29/01/2020;17:10:00;32;48.5;0
Qua30;20200128_165500.WAV;28/01/2020;16:55:00;32.8;48.7;0
Qua30;20200129_172500.WAV;29/01/2020;17:25:00;32.8;49.1;0
Qua30;20200131_171000.WAV;31/01/2020;17:10:00;31.6;49.2;0
Qua30;20200128_132500.WAV;28/01/2020;13:25:00;32.7;49.7;0
Qua30;20200131_174000.WAV;31/01/2020;17:40:00;30.7;50.1;0
Qua30;20200128_125500.WAV;28/01/2020;12:55:00;33.4;51;0
Qua30;20200129_174000.WAV;29/01/2020;17:40:00;31.5;51.3;0
Qua30;20200129_162500.WAV;29/01/2020;16:25:00;31.9;51.3;0
Qua30;20200131_181000.WAV;31/01/2020;18:10:00;29;51.5;0
Qua30;20200131_141000.WAV;31/01/2020;14:10:00;32.7;51.5;0
Qua30;20200129_165500.WAV;29/01/2020;16:55:00;32;52.4;0
Qua30;20200131_175500.WAV;31/01/2020;17:55:00;29.9;54.1;0
Qua30;20200130_151000.WAV;30/01/2020;15:10:00;30.7;54.2;0
Qua30;20200130_134000.WAV;30/01/2020;13:40:00;31.9;54.7;0
Qua30;20200130_131000.WAV;30/01/2020;13:10:00;30.6;54.9;0
Qua30;20200130_135500.WAV;30/01/2020;13:55:00;29.9;55.9;0
Qua30;20200130_141000.WAV;30/01/2020;14:10:00;29.7;56.3;0
Qua30;20200130_161000.WAV;30/01/2020;16:10:00;29.8;56.4;0
Qua30;20200128_191000.WAV;28/01/2020;19:10:00;30.9;56.4;0
Qua30;20200129_152500.WAV;29/01/2020;15:25:00;31.6;56.5;0
Qua30;20200130_142500.WAV;30/01/2020;14:25:00;30.3;56.7;0
Qua30;20200130_132500.WAV;30/01/2020;13:25:00;30.7;56.7;0
Qua30;20200130_145500.WAV;30/01/2020;14:55:00;29.5;56.9;0
Qua30;20200130_171000.WAV;30/01/2020;17:10:00;29.3;57;0
Qua30;20200130_144000.WAV;30/01/2020;14:40:00;30.2;57.1;0
Qua30;20200130_125500.WAV;30/01/2020;12:55:00;31;57.3;0
Qua30;20200130_165500.WAV;30/01/2020;16:55:00;29.6;57.6;0
Qua30;20200131_184000.WAV;31/01/2020;18:40:00;27.9;57.9;0
Qua30;20200131_112500.WAV;31/01/2020;11:25:00;33.1;58.2;0
Qua30;20200130_174000.WAV;30/01/2020;17:40:00;28.5;58.3;0
Qua30;20200130_172500.WAV;30/01/2020;17:25:00;28.9;58.3;0
Qua30;20200130_175500.WAV;30/01/2020;17:55:00;28.3;58.4;0
Qua30;20200130_185500.WAV;30/01/2020;18:55:00;28.2;58.7;0
Qua30;20200130_164000.WAV;30/01/2020;16:40:00;29.9;58.8;0
Qua30;20200130_181000.WAV;30/01/2020;18:10:00;28.7;58.9;0
Qua30;20200129_175500.WAV;29/01/2020;17:55:00;30.2;59.1;0
Qua30;20200130_182500.WAV;30/01/2020;18:25:00;28.5;59.2;0
Qua30;20200130_184000.WAV;30/01/2020;18:40:00;28.4;59.3;0
Qua30;20200130_152500.WAV;30/01/2020;15:25:00;28.7;59.3;0
Qua30;20200130_124000.WAV;30/01/2020;12:40:00;29.3;59.5;0
Qua30;20200130_155500.WAV;30/01/2020;15:55:00;28.6;59.8;0
Qua30;20200130_162500.WAV;30/01/2020;16:25:00;28.5;60;0
Qua30;20200130_191000.WAV;30/01/2020;19:10:00;27.7;60.4;0
Qua30;20200129_181000.WAV;29/01/2020;18:10:00;29.8;60.5;0
Qua30;20200131_182500.WAV;31/01/2020;18:25:00;28.4;61.1;0
Qua30;20200130_154000.WAV;30/01/2020;15:40:00;28.6;61.1;0
Qua30;20200128_192500.WAV;28/01/2020;19:25:00;28.9;61.4;0
Qua30;20200131_185500.WAV;31/01/2020;18:55:00;27.4;61.5;0
Qua30;20200131_111000.WAV;31/01/2020;11:10:00;30.1;61.5;0
Qua30;20200130_122500.WAV;30/01/2020;12:25:00;29.2;62.3;0
Qua30;20200129_151000.WAV;29/01/2020;15:10:00;31;63.7;0
Qua30;20200131_191000.WAV;31/01/2020;19:10:00;26.6;63.8;0
Qua30;20200129_182500.WAV;29/01/2020;18:25:00;29.2;64.5;0
Qua30;20200130_192500.WAV;30/01/2020;19:25:00;26.7;65.5;0
Qua30;20200130_121000.WAV;30/01/2020;12:10:00;28.6;66;0
Qua30;20200131_192500.WAV;31/01/2020;19:25:00;25.8;66.4;0
Qua30;20200130_114000.WAV;30/01/2020;11:40:00;30.3;66.6;0
Qua30;20200201_115500.WAV;01/02/2020;11:55:00;33.7;67.6;0
Qua30;20200130_115500.WAV;30/01/2020;11:55:00;28;67.9;0
Qua30;20200129_144000.WAV;29/01/2020;14:40:00;29.1;68.1;0
Qua30;20200129_145500.WAV;29/01/2020;14:55:00;29.2;68.2;0
Qua30;20200131_104000.WAV;31/01/2020;10:40:00;28.1;68.4;0
Qua30;20200129_184000.WAV;29/01/2020;18:40:00;28.9;68.4;0
Qua30;20200128_194000.WAV;28/01/2020;19:40:00;27.6;69.2;0
Qua30;20200130_112500.WAV;30/01/2020;11:25:00;28.4;70.9;0
Qua30;20200131_194000.WAV;31/01/2020;19:40:00;24.7;71.6;0
Qua30;20200130_194000.WAV;30/01/2020;19:40:00;25;72.2;0
Qua30;20200129_142500.WAV;29/01/2020;14:25:00;28.2;72.9;0
Qua30;20200129_134000.WAV;29/01/2020;13:40:00;27;74.3;0
Qua30;20200131_095500.WAV;31/01/2020;09:55:00;27.1;74.3;0
Qua30;20200129_185500.WAV;29/01/2020;18:55:00;28.4;74.4;0
Qua30;20200129_191000.WAV;29/01/2020;19:10:00;27.4;74.5;0
Qua30;20200130_105500.WAV;30/01/2020;10:55:00;27.2;74.7;0
Qua30;20200129_132500.WAV;29/01/2020;13:25:00;27.3;74.7;0
Qua30;20200130_111000.WAV;30/01/2020;11:10:00;27.5;75.1;0
Qua30;20200131_105500.WAV;31/01/2020;10:55:00;29.2;75.1;0
Qua30;20200129_135500.WAV;29/01/2020;13:55:00;27.2;76.1;0
Qua30;20200129_141000.WAV;29/01/2020;14:10:00;27.4;76.2;0
Qua30;20200129_192500.WAV;29/01/2020;19:25:00;27;76.8;0
Qua30;20200131_101000.WAV;31/01/2020;10:10:00;26.7;77;0
Qua30;20200130_104000.WAV;30/01/2020;10:40:00;26.9;77.6;0
Qua30;20200130_101000.WAV;30/01/2020;10:10:00;26.5;78;0
Qua30;20200201_114000.WAV;01/02/2020;11:40:00;31.2;78.2;0
Qua30;20200131_094000.WAV;31/01/2020;09:40:00;26.5;79;0
Qua30;20200201_112500.WAV;01/02/2020;11:25:00;29.5;79.4;0
Qua30;20200131_102500.WAV;31/01/2020;10:25:00;27;79.8;0
Qua30;20200129_194000.WAV;29/01/2020;19:40:00;26.3;80;0
Qua30;20200130_102500.WAV;30/01/2020;10:25:00;26.1;80.2;0
Qua30;20200130_095500.WAV;30/01/2020;09:55:00;25.6;81.2;0
Qua30;20200129_074000.WAV;29/01/2020;07:40:00;24.6;81.8;0
Qua30;20200130_085500.WAV;30/01/2020;08:55:00;25.2;82.4;0
Qua30;20200129_131000.WAV;29/01/2020;13:10:00;26.6;82.5;0
Qua30;20200130_084000.WAV;30/01/2020;08:40:00;25.3;82.8;0
Qua30;20200131_092500.WAV;31/01/2020;09:25:00;25.8;83.2;0
Qua30;20200130_094000.WAV;30/01/2020;09:40:00;25.3;84;0
Qua30;20200131_091000.WAV;31/01/2020;09:10:00;25.3;84;0
Qua30;20200130_082500.WAV;30/01/2020;08:25:00;24.5;86.2;0
Qua30;20200201_111000.WAV;01/02/2020;11:10:00;28.5;86.2;0
Qua30;20200130_092500.WAV;30/01/2020;09:25:00;24.9;86.3;0
Qua30;20200129_075500.WAV;29/01/2020;07:55:00;24.4;86.4;0
Qua30;20200130_075500.WAV;30/01/2020;07:55:00;24.7;86.7;0
Qua30;20200130_091000.WAV;30/01/2020;09:10:00;24.6;86.9;0
Qua30;20200130_081000.WAV;30/01/2020;08:10:00;24.3;87.2;0
Qua30;20200201_105500.WAV;01/02/2020;10:55:00;27.3;87.6;0
Qua30;20200201_104000.WAV;01/02/2020;10:40:00;27;87.7;0
Qua30;20200130_074000.WAV;30/01/2020;07:40:00;24.4;88.6;0
Qua30;20200201_102500.WAV;01/02/2020;10:25:00;26.7;89.2;0
Qua30;20200131_085500.WAV;31/01/2020;08:55:00;24.5;90.6;0
Qua30;20200130_072500.WAV;30/01/2020;07:25:00;23.8;90.7;0
Qua30;20200129_094000.WAV;29/01/2020;09:40:00;23;91;0
Qua30;20200201_101000.WAV;01/02/2020;10:10:00;26.2;91.7;0
Qua30;20200131_084000.WAV;31/01/2020;08:40:00;23.8;92.2;0
Qua30;20200129_091000.WAV;29/01/2020;09:10:00;23.1;92.3;0
Qua30;20200129_125500.WAV;29/01/2020;12:55:00;25;92.4;0
Qua30;20200201_095500.WAV;01/02/2020;09:55:00;25.8;92.5;0
Qua30;20200129_092500.WAV;29/01/2020;09:25:00;23.3;92.6;0
Qua30;20200130_071000.WAV;30/01/2020;07:10:00;23.3;92.9;0
Qua30;20200129_072500.WAV;29/01/2020;07:25:00;24.2;93.1;0
Qua30;20200131_082500.WAV;31/01/2020;08:25:00;23.2;93.3;0
Qua30;20200129_095500.WAV;29/01/2020;09:55:00;22.5;93.5;0
Qua30;20200201_094000.WAV;01/02/2020;09:40:00;25.3;93.9;0
Qua30;20200129_081000.WAV;29/01/2020;08:10:00;22.9;94.6;0
Qua30;20200131_061000.WAV;31/01/2020;06:10:00;16.1;94.7;0
Qua30;20200131_081000.WAV;31/01/2020;08:10:00;22.5;94.8;0
Qua30;20200130_065500.WAV;30/01/2020;06:55:00;22.9;94.8;0
Qua30;20200129_061000.WAV;29/01/2020;06:10:00;23;95.1;0
Qua30;20200129_124000.WAV;29/01/2020;12:40:00;23.2;95.2;0
Qua30;20200131_062500.WAV;31/01/2020;06:25:00;16.3;95.3;0
Qua30;20200130_064000.WAV;30/01/2020;06:40:00;22.5;95.5;0
Qua30;20200129_062500.WAV;29/01/2020;06:25:00;23.1;95.6;0
Qua30;20200129_071000.WAV;29/01/2020;07:10:00;23.6;95.6;0
Qua30;20200130_061000.WAV;30/01/2020;06:10:00;22.1;95.7;0
Qua30;20200130_062500.WAV;30/01/2020;06:25:00;22.1;95.7;0
Qua30;20200129_101000.WAV;29/01/2020;10:10:00;21.7;95.8;0
Qua30;20200129_064000.WAV;29/01/2020;06:40:00;23;95.9;0
Qua30;20200129_065500.WAV;29/01/2020;06:55:00;23.1;96;0
Qua30;20200201_092500.WAV;01/02/2020;09:25:00;25.1;96.3;0
Qua30;20200131_064000.WAV;31/01/2020;06:40:00;17.3;96.4;0
Qua30;20200129_082500.WAV;29/01/2020;08:25:00;22.6;96.5;0
Qua30;20200201_091000.WAV;01/02/2020;09:10:00;24.5;96.6;0
Qua30;20200129_122500.WAV;29/01/2020;12:25:00;22.1;96.8;0
Qua30;20200131_074000.WAV;31/01/2020;07:40:00;20.9;96.9;0
Qua30;20200131_075500.WAV;31/01/2020;07:55:00;21.9;97;0
Qua30;20200129_084000.WAV;29/01/2020;08:40:00;22.7;97;0
Qua30;20200131_065500.WAV;31/01/2020;06:55:00;18.9;97.1;0
Qua30;20200131_072500.WAV;31/01/2020;07:25:00;20.1;97.1;0
Qua30;20200201_061000.WAV;01/02/2020;06:10:00;18.1;97.2;0
Qua30;20200131_071000.WAV;31/01/2020;07:10:00;19.5;97.2;0
Qua30;20200129_102500.WAV;29/01/2020;10:25:00;21.4;97.2;0
Qua30;20200129_085500.WAV;29/01/2020;08:55:00;23.4;97.2;0
Qua30;20200129_121000.WAV;29/01/2020;12:10:00;22.3;97.5;0
Qua30;20200201_085500.WAV;01/02/2020;08:55:00;24;97.5;0
Qua30;20200201_062500.WAV;01/02/2020;06:25:00;19;97.6;0
Qua30;20200129_104000.WAV;29/01/2020;10:40:00;21.2;97.6;0
Qua30;20200201_064000.WAV;01/02/2020;06:40:00;19.6;97.7;0
Qua30;20200201_065500.WAV;01/02/2020;06:55:00;19.9;97.7;0
Qua30;20200201_084000.WAV;01/02/2020;08:40:00;23.4;97.7;0
Qua30;20200201_071000.WAV;01/02/2020;07:10:00;20.3;97.8;0
Qua30;20200201_072500.WAV;01/02/2020;07:25:00;20.7;97.8;0
Qua30;20200129_105500.WAV;29/01/2020;10:55:00;21.3;97.8;0
Qua30;20200129_114000.WAV;29/01/2020;11:40:00;21.6;97.8;0
Qua30;20200201_082500.WAV;01/02/2020;08:25:00;22.8;97.8;0
Qua30;20200201_074000.WAV;01/02/2020;07:40:00;21.3;97.9;0
Qua30;20200129_111000.WAV;29/01/2020;11:10:00;21.4;97.9;0
Qua30;20200201_075500.WAV;01/02/2020;07:55:00;21.8;97.9;0
Qua30;20200129_115500.WAV;29/01/2020;11:55:00;22.1;97.9;0
Qua30;20200201_081000.WAV;01/02/2020;08:10:00;22.4;97.9;0
Qua30;20200129_112500.WAV;29/01/2020;11:25:00;21.4;98;0
Qua31;20200131_135500.WAV;31/01/2020;13:55:00;46.1;14.8;2500
Qua31;20200131_134000.WAV;31/01/2020;13:40:00;47.5;15;2500
Qua31;20200131_145500.WAV;31/01/2020;14:55:00;46.5;16.2;2500
Qua31;20200131_151000.WAV;31/01/2020;15:10:00;43.4;16.3;2500
Qua31;20200131_141000.WAV;31/01/2020;14:10:00;45.2;18.4;2500
Qua31;20200131_155500.WAV;31/01/2020;15:55:00;41.9;18.9;2500
Qua31;20200131_152500.WAV;31/01/2020;15:25:00;41.5;19.7;2500
Qua31;20200131_154000.WAV;31/01/2020;15:40:00;41.7;20.6;2500
Qua31;20200131_144000.WAV;31/01/2020;14:40:00;41.9;21.2;2500
Qua31;20200201_114000.WAV;01/02/2020;11:40:00;39.6;22.2;2500
Qua31;20200131_132500.WAV;31/01/2020;13:25:00;40.8;22.3;2500
Qua31;20200131_164000.WAV;31/01/2020;16:40:00;38.7;22.7;2500
Qua31;20200131_165500.WAV;31/01/2020;16:55:00;37.3;23.2;2500
Qua31;20200201_115500.WAV;01/02/2020;11:55:00;40.4;23.4;2500
Qua31;20200131_162500.WAV;31/01/2020;16:25:00;38.6;24;2500
Qua31;20200131_122500.WAV;31/01/2020;12:25:00;45.5;24.2;2500
Qua31;20200131_124000.WAV;31/01/2020;12:40:00;43.9;24.4;2500
Qua31;20200201_105500.WAV;01/02/2020;10:55:00;40.6;24.6;2500
Qua31;20200201_112500.WAV;01/02/2020;11:25:00;41.3;24.8;2500
Qua31;20200131_161000.WAV;31/01/2020;16:10:00;36.8;24.9;2500
Qua31;20200201_121000.WAV;01/02/2020;12:10:00;39.6;25.7;2500
Qua31;20200131_142500.WAV;31/01/2020;14:25:00;36.2;25.9;2500
Qua31;20200201_111000.WAV;01/02/2020;11:10:00;41.4;26.1;2500
Qua31;20200131_171000.WAV;31/01/2020;17:10:00;36.6;26.5;2500
Qua31;20200131_112500.WAV;31/01/2020;11:25:00;39.6;26.9;2500
Qua31;20200131_174000.WAV;31/01/2020;17:40:00;34.3;27.2;2500
Qua31;20200131_172500.WAV;31/01/2020;17:25:00;35.1;27.2;2500
Qua31;20200201_104000.WAV;01/02/2020;10:40:00;39.7;29.4;2500
Qua31;20200201_102500.WAV;01/02/2020;10:25:00;38.8;29.7;2500
Qua31;20200131_175500.WAV;31/01/2020;17:55:00;32.9;31.6;2500
Qua31;20200131_121000.WAV;31/01/2020;12:10:00;37.8;32.2;2500
Qua31;20200131_181000.WAV;31/01/2020;18:10:00;31.8;32.4;2500
Qua31;20200128_161000.WAV;28/01/2020;16:10:00;34.1;32.8;2500
Qua31;20200129_171000.WAV;29/01/2020;17:10:00;35;32.8;2500
Qua31;20200130_135500.WAV;30/01/2020;13:55:00;35.9;32.9;2500
Qua31;20200131_101000.WAV;31/01/2020;10:10:00;38.6;32.9;2500
Qua31;20200128_184000.WAV;28/01/2020;18:40:00;32.6;33.2;2500
Qua31;20200131_102500.WAV;31/01/2020;10:25:00;37.8;33.3;2500
Qua31;20200128_151000.WAV;28/01/2020;15:10:00;33.8;33.7;2500
Qua31;20200128_175500.WAV;28/01/2020;17:55:00;33.2;34.2;2500
Qua31;20200128_144000.WAV;28/01/2020;14:40:00;33.9;34.2;2500
Qua31;20200128_154000.WAV;28/01/2020;15:40:00;31;34.4;2500
Qua31;20200128_181000.WAV;28/01/2020;18:10:00;32.7;34.5;2500
Qua31;20200128_164000.WAV;28/01/2020;16:40:00;32.8;34.5;2500
Qua31;20200128_162500.WAV;28/01/2020;16:25:00;33.6;34.5;2500
Qua31;20200130_125500.WAV;30/01/2020;12:55:00;37.9;34.5;2500
Qua31;20200201_101000.WAV;01/02/2020;10:10:00;36.2;34.6;2500
Qua31;20200131_182500.WAV;31/01/2020;18:25:00;30.9;35.2;2500
Qua31;20200129_172500.WAV;29/01/2020;17:25:00;33.1;35.7;2500
Qua31;20200129_165500.WAV;29/01/2020;16:55:00;33.4;35.9;2500
Qua31;20200130_132500.WAV;30/01/2020;13:25:00;35.4;36;2500
Qua31;20200130_134000.WAV;30/01/2020;13:40:00;33.8;36.3;2500
Qua31;20200128_182500.WAV;28/01/2020;18:25:00;31.4;36.7;2500
Qua31;20200129_164000.WAV;29/01/2020;16:40:00;33.1;36.8;2500
Qua31;20200128_185500.WAV;28/01/2020;18:55:00;31.7;37;2500
Qua31;20200130_131000.WAV;30/01/2020;13:10:00;36;37.1;2500
Qua31;20200128_155500.WAV;28/01/2020;15:55:00;33.4;37.2;2500
Qua31;20200129_152500.WAV;29/01/2020;15:25:00;35.8;37.3;2500
